seller_id,seller_city,seller_state,orders,revenue,avg_delivery_days,on_time_rate
3c4e0452bff7a2a788179488d3d77032,colombo,PR,32,3746.4,13.53,97.22
3c7c4a49ec3c6550809089c6a2ca9370,sao paulo,SP,139,4002.75,9.76,91.77
3c88ed2e76a2247933a15daa7161eb1c,cosmopolis,SP,1,155.0,19.91,100.0
3ca08eeb8d5595949fed424bd3677742,curitiba,PR,13,1688.88,10.3,100.0
3cfa1358a6caa965278721344c8d76f2,sao bernardo do campo,SP,5,3140.2799999999997,6.3,100.0
3d01d1c414c44b5943a09619ff3853cb,campinas,SP,4,303.6,13.83,100.0
3d0cd21d41671c46f82cd11176bf7277,joinville,SC,9,447.8,12.93,100.0
3d2400ac620cffa23ac81bd192f7f555,sao bernardo do campo,SP,1,105.0,7.35,100.0
3d2531eccfbde1d7c8db7a3a12fb267a,contagem,MG,10,1999.54,10.0,100.0
3d290fe363c60a77498c1126fd3fb8d3,itapevi,SP,3,198.98,7.46,100.0
3d39fbf22a665714baf62fae36029e23,campinas,SP,8,2504.2,8.57,100.0
3d3ccf2b2f8134b10dce9dd446f0e075,ibitinga,SP,3,608.6,16.77,66.67
3d4824f20035949c710eaf111f869d39,sorocaba,SP,8,449.97,9.13,77.78
3d49bfdd1b43a7fe169b3740067acc61,montes claros,MG,3,215.0,8.76,100.0
3d4b1ae7539303b5704493798893e82c,sao paulo,SP,6,1076.0,11.56,100.0
3d5d0dc7073a299e31fa718ce1bc00b6,rio de janeiro,RJ,21,674.8,8.34,86.36
3d621842b2ed28e2b474132480edac3c,sao paulo,SP,8,873.9300000000001,9.9,100.0
3d62f86afa7c73be2628a3be1423f5a0,jacarei,SP,2,12.0,16.73,100.0
3d68c634a99a1ba46dbca3967a69c623,nova trento,SC,2,594.0,9.19,100.0
3d700782d7818f2c1e0d7a9e9d75fc00,sertanopolis,SP,3,149.7,25.73,66.67
3d871de0142ce09b7081e2b9d1733cb1,campo limpo paulista,SP,1064,93407.4,13.42,94.08
3d8fa2f5b647373c8620330c4e077a9f,sao paulo,SP,42,3501.74,9.32,97.87
3da38366e7bd9baf6369071f782ecdf0,fortaleza,CE,1,59.47,53.35,0.0
3db66a856d18a9cba7c9241fc5221c50,ponte nova,MG,94,9478.300000000001,15.83,88.66
3dbbce181edfaa4a597ec858c382d2ec,curitiba,PR,17,848.3,14.2,90.0
3dc69bf2c42f0568a5c4791ec3fd3745,sao paulo,SP,1,150.0,26.27,100.0
3ded4e2d5f135cb103e5949d7263d2dd,pouso alegre,MG,1,49.9,5.15,100.0
3df020b72d3d44b3af9d110fa3940b65,jales,SP,55,5039.9,12.83,88.12
3dfd3dc96f7f8598eca74e9ac8a2fa31,sao paulo,SP,6,183.0,12.23,83.33
3e35a8bb43569389d3cebef0ce820f69,sao paulo,SP,1,55.8,7.92,100.0
3e46a38ee171c503c3b4a3f23fe3bf0c,sorocaba,SP,1,59.9,4.18,100.0
3e51f9cbe317bc3a88f2c76583811ee4,sao paulo,SP,1,76.09,8.87,100.0
3e8bd881d92466e63ba9e3e809cd3c50,rio de janeiro,RJ,8,1862.38,14.95,55.56
3ea00e1dea2b0659dbaf654735929220,curitiba,PR,7,505.0,11.45,100.0
3ea08c48e851106d2f584349daba335f,barbacena,MG,1,170.0,6.0,100.0
3ef37b7ca6dd2b80bd8af81a62504996,sao paulo,SP,2,700.0,14.35,100.0
3f0e48d209018b466fcd3bb4ccfeb520,curitiba,PR,9,5399.0,9.82,100.0
3f2af2670e104d1bcb54022274daeac5,terra boa,PR,6,973.6,19.11,85.71
3f3486b61f45078d4f31ee5e43d8c5bb,sao paulo,SP,39,3769.73,13.88,84.62
3f8034bfc6b8b4135534975d49f04c63,curitiba,PR,11,1273.9,10.54,100.0
3f84fefc07dc159b268d4a77d3e8c425,fazenda rio grande,PR,3,200.6,8.07,100.0
3f995f07c49d0d55a99d5c54957f7d81,itapecerica da serra,SP,43,3955.7,9.59,97.67
3f9be91358837bff69df67edfa3e42e8,londrina,PR,7,569.7,9.84,100.0
3f9c56764fabca627406093dcb3ef0b4,rio de janeiro,RJ,7,909.3000000000001,8.49,100.0
3fac58ce0ad699020c7944d53c41329c,sao paulo,SP,10,1244.95,4.11,81.25
3fadb4cba4c35bce6a7eaf9872d5623a,caxias do sul,RS,3,209.5,8.98,100.0
3faf68a3b0af94b10bac70d86077be49,holambra,SP,7,1322.93,16.16,100.0
3fd1e727ba94cfe122d165e176ce7967,araraquara,SP,35,2747.4,15.64,80.56
3fe7120d6257285ac6a3ce7cb071ccec,governador valadares,MG,2,199.98,9.57,100.0
3fefda3299e6dfaea3466ef346a3571a,curitiba,PR,1,209.0,6.31,100.0
4003520d80d0bad1d5623f7aa3c63cda,rio de janeiro,RJ,1,70.0,17.08,100.0
402916f742e5c740cc751493d9cf5053,guanhaes,MG,9,1252.0,6.27,100.0
403aa86912527d730337ffcb0fb096ab,belo horizonte,MG,11,8959.89,11.0,100.0
4049512728d969bec69f84088b012416,belo horizonte,MG,7,389.84,11.16,100.0
404e1ba01358af4cd63f679b2c4d1fa1,juiz de fora,MG,8,373.9,7.71,100.0
406740ee611378a662d274c7d8c43c4a,vitoria,ES,8,1790.0,16.02,80.0
406822777a0b9eb5c50e442dd4cd3ec5,tatui,SP,44,3548.09,13.61,86.96
4091f77d8c768fc3e81c20761471761d,sao paulo,SP,8,1079.0,18.03,75.0
40d54b51e962dbe09cabbcfd33298dee,santo andre,SP,30,6785.5599999999995,7.22,100.0
40db9e9aa57f7bb151bcda6b0f9bdbb7,recife,PE,12,23168.0,14.78,91.67
40ec8ab6cdafbcc4f544da38c67da39a,francisco beltrao,PR,2,117.8,6.58,100.0
411f3b52d857390502ee4e4d5ceabc2d,ribeirao pires,SP,21,1804.01,8.47,80.0
4125d9385a25e82d2f72d3a0fd55bc3f,santos,SP,1,42.9,8.99,100.0
412a4720f3e9431b4afa1476a1acddbe,campinas,SP,21,2058.1,10.47,95.45
4170f6a9367e6b5d6401d03ce6d54569,brasilia df,DF,4,568.78,22.09,80.0
417a1e6c7321084d2a0ae0d023cfad93,imigrante,RS,1,48.9,6.07,100.0
41958cbd3335433c8740300e8cd600d5,sao paulo,SP,1,32.99,4.84,100.0
41ab63a91b8b264e8c8780368bf1dd5b,belo horizonte,MG,12,2571.95,17.69,100.0
41b14765bd56c8ad10971074380f9c0c,santo andre,SP,8,395.5,7.07,100.0
41b39e28db005d9731d9d485a83b4c38,santo andre,SP,187,16306.75,12.49,94.17
41b86b552e54e3a7009596125aa8b167,sao paulo,SP,10,1595.3,15.68,100.0
41c2bad7229b0c25e6becf179ebf63ff,natal,RN,20,782.0,4.66,100.0
41c9d3997dd3c072c31139dc5bb5761f,araxa,MG,3,998.8,22.21,100.0
41da412d33e8da4f22baf55cb1bde82c,domingos martins,ES,15,862.9,9.21,100.0
41e0fa5761c886a630994a55c12087e7,guaruja,SP,5,423.6,10.24,100.0
4200ddf1967c5e41e48db62bc6d4b5ac,sao bernardo do campo,SP,22,734.8,8.98,97.62
4221a7df464f1fe2955934e30ff3a5a1,bahia,BA,5,849.5,16.57,100.0
422be4cc81a457fdb46f47edeb968ae5,ibitinga,SP,1,239.9,18.14,100.0
427165bf50f8ca07efc7bdc2bfcf1688,americana,SP,5,1603.5,38.57,40.0
42b6488f5b8246d9141712abd4b1b693,maringa,PR,2,247.99,7.9,100.0
42b729f859728f5079499127a9c2ef37,sao paulo,SP,103,4096.96,7.89,90.08
42bde9fef835393bb8a8849cb6b7f245,brasilia,DF,34,7574.0,9.83,97.44
42d4b7e70819438f5ada61c965e92d7e,goiania,GO,1,49.6,21.94,100.0
42ef3192a9ff87a22d1867b74b3ee205,santo andre,SP,23,1354.0900000000001,9.31,100.0
42fa4ee7240e9b8eb4576358ec142ba7,caxias do sul,RS,22,3845.7,6.92,100.0
42fb44130ac3134cde8e35cf8ec7df25,pinhalzinho,SP,2,43.8,5.9,100.0
430315b7bb4b6e4b3c978f9dfa9b0558,sao paulo,SP,19,2864.4,14.36,95.0
4305fe92735c8a43d154ff6dd2b8d927,coronel fabriciano,MG,17,2606.1,11.23,100.0
431050a06a317f2b38168dec3dcd2b46,sao paulo,SP,10,1370.0,8.92,100.0
431af27f296bc6519d890aa5a05fdb11,ribeirao preto,SP,116,12974.6,16.94,84.68
4324dd16853115efb0fd9d0d131ba6f4,sao jose do rio pardo,SP,12,1052.25,12.77,94.44
432c37c9dfba871172ec162e20118b8c,brasilia,DF,44,2679.87,15.7,85.45
432c67955c0acd1fd6b0b5d678766a71,sao paulo,SP,1,389.0,6.68,100.0
43402bdf22aa2310e8f99e2f94f78628,ribeirao pires,SP,4,649.95,16.23,100.0
4342d4b2ba6b161468c63a7e7cfce593,rio de janeiro,RJ,2,528.9,15.68,50.0
436bf27f2f18474fc6047702e9f8a866,campinas,SP,1,29.9,19.17,100.0
4371b634e0efc0e22b09b52907d9d469,sao paulo,SP,101,8168.0,10.74,92.79
43753b27d77860f1654aa72e251a7878,barro alto,BA,1,23.9,27.33,100.0
4391ea5c5990502176a1dcda44a2373d,porto alegre,RS,3,2349.0,10.33,100.0
439a47cc365d6e3bd526812ea9de3c29,mogi das cruzes,SP,8,1186.5,8.55,84.62
43a1d4bab73b816e44ef4e4facd9f9b5,maringa,PR,1,189.9,9.83,100.0
43a5d4a57af536fddc96d08be3afdfcb,varginha,MG,1,75.0,11.81,100.0
43b2c864251aa0ce4030c746984e088a,brasilia,DF,2,94.8,5.62,100.0
43f8c9950d11ecd03a0304a49e010da6,carapicuiba,SP,41,4249.59,11.5,92.68
44073f8b7e41514de3b7815dd0237f4f,brasilia,DF,142,18380.64,13.17,95.36
440dd6ab244315c632130ecfb63827b1,votuporanga,SP,91,13089.0,16.67,86.96
443d880f15cbd3572885e1d44bf2c478,marilia,SP,1,94.8,12.4,100.0
4450bd8327d471c4a11a83d1445b1b62,cotia,SP,1,199.0,7.31,100.0
446cc09cdbb130904da114e807dbec40,sao paulo,SP,3,252.8,4.27,100.0
44717f64ec2a457979cf83c429077666,santa rosa,RS,2,107.0,5.79,100.0
447d377bdb757058acb569025ee18a93,carazinho,RS,1,64.99,18.0,100.0
44ed138eca6214d572ce1d813fb0049b,canoas,RS,2,129.79,8.59,100.0
44f091b5abab8018f682fce8124b85e5,sao paulo,SP,3,354.4,15.19,33.33
45213867cefbf2cd4c6177e10216a951,araras,SP,14,4955.42,14.92,85.71
4559697a8f7e637227c2eeaed843baff,presidente prudente,SP,39,3486.3,12.94,92.31
455befea1bb853c75ccbca94cff26e5c,resende,RJ,1,19.99,12.44,100.0
455c5640e8c5bd1b2ee85c0158f85727,luiz alves,SC,8,6729.5,14.97,100.0
455f46ef09a9e45667e2981df84b5cc2,sorocaba,SP,1,29.9,13.02,100.0
457fe919b032a3f7dadba6fb92cf7855,paulinia,SP,9,1104.89,5.96,83.33
458c6fa920810ce2492da71bc26d9eec,catanduva,SP,2,756.76,25.4,100.0
458d868c9642f55f18f04e951a3fdde6,porto alegre,RS,2,2718.0,17.61,100.0
45a3d05fb00435e52a28859dd03703b3,guarulhos,SP,1,1299.0,25.72,100.0
45ba18c210d42734ec52c0c1c574e9ee,sao roque,SP,35,5099.44,7.17,94.74
45c20d94d9171b0bcfab3c955e47d67b,cordeiropolis,SP,4,129.45999999999998,14.43,100.0
45d33f715e24d15a6ccf5c17b3a23e3c,sorocaba,SP,56,4518.49,11.53,93.1
461ff5303b6c9c1a4a07f40c5aece516,pinhais,PR,3,102.69999999999999,6.6,100.0
466222e777149751370e7e98fb623b0c,rio de janeiro,RJ,1,87.9,6.83,100.0
4677a5437afda5fa7140b927b07be1cc,japira,PR,11,3415.7,12.51,90.91
46dc3b2cc0980fb8ec44634e21d2718e,rio de janeiro,RJ,503,122811.38,11.8,93.69
46ef1a25845fc051c2998d878354810c,claudio,MG,5,250.41,16.85,80.0
4736e9d642ef4257cd7622516931eb51,piracicaba,SP,16,1078.8700000000001,4.87,100.0
47648caee88ccfe951fbb27fbf7b4cbe,diadema,SP,3,1564.99,13.72,66.67
478bfe564db21eeb44386606aa30b650,pedro leopoldo,MG,3,182.70000000000002,13.97,100.0
47efca563408aae19bb7206c2d969ea9,teresina,PI,11,2383.0,13.79,100.0
47f55702f598c7c6cc8458b0fbc1c49a,dores de campos,MG,1,75.0,17.29,100.0
48162d548f5b1b11b9d29d1e01f75a61,piracicaba,SP,66,20109.39,11.22,97.75
4830e40640734fc1c52cd21127c341d4,sao paulo,SP,204,9490.5,9.94,93.4
48328ec9a579151d9cc6a86d4a59336c,canoas,RS,1,1099.0,21.23,100.0
483ca627d131e18f988349b1655c0acd,mogi mirim,SP,1,264.0,15.34,100.0
48436dade18ac8b2bce089ec2a041202,volta redonda,SP,134,11821.11,14.15,93.2
485452467ff670447e84a8370c3fc898,taio,SC,3,175.7,14.23,100.0
4867209cb29b56b92893d7bde3ce8012,jau,SP,1,150.0,10.23,100.0
4869f7a5dfa277a7dca6462dcf3b52b2,guariba,SP,1124,226987.93,15.01,88.41
48985c61529077fa4f1e38bcff0f2ed3,porto alegre,RS,7,879.3000000000001,10.34,100.0
48b6c3f4c6a93171da04b75313f2130f,osvaldo cruz,SP,2,290.26,24.13,100.0
48bad451945f5227341793478d6353ea,sao paulo,SP,3,307.0,22.08,66.67
48e5ee06fb2dc74df1c711a9b6dfac2a,oliveira,MG,1,57.0,11.24,100.0
48e954b2da4f6a750c844173b347ed40,porto alegre,RS,2,397.79999999999995,8.07,100.0
48efc9d94a9834137efd9ea76b065a38,curitiba,PR,33,345.6,10.83,100.0
48fb026ed7455a42f5d3e9390ed5088e,barra mansa,RJ,9,489.73,11.89,100.0
49067458c68f7701fd334ce326accbe0,juiz de fora,MG,17,1047.6499999999999,12.06,91.89
4917cee8d902e13428c3ec4b1ca6f315,blumenau,SC,31,5103.9,18.08,96.77
491a5ada3aa1678414e990262c4bbdc1,sao paulo,SP,1,1420.0,6.89,100.0
49383af7ab774e4e8f3000f49c83dc4b,taubate,SP,8,660.0,7.98,100.0
4965a7002cca77301c82d3f91b82e1a9,sorocaba,SP,1,8.49,6.27,100.0
497709c2976a8fa308730a2dec5b0726,diadema,SP,1,76.0,5.95,100.0
4978a02ea9c8be7a9b5480680f40334e,sao paulo,SP,18,2356.61,5.34,100.0
499185655c29ecfdbfe776ef7cf875b5,porto alegre,RS,1,89.0,11.12,100.0
4992e76a42cb3aad7a7047e0d3d7e729,sao paulo,SP,56,2171.2,8.29,93.15
499ec63c58e51296c9cf57edcfe1c8a8,sao paulo,SP,5,365.0,5.23,100.0
49cdc90518a4f82676b38b3c1aa43ff6,sao paulo,SP,5,1539.5,5.73,100.0
49e7217cfe4e427191c378ec626d8737,formiga,MG,12,2868.8,16.13,100.0
49f8d2ea7b718d0ce587d34207caf2b4,sao bernardo do campo,SP,1,149.9,6.84,100.0
4a1917ef994878940e1fb03eeb787ad7,brasilia,DF,2,768.0,9.94,100.0
4a1f694197d05fe70026b016a7316b41,pedreira,SP,14,907.77,11.07,95.65
4a23adac87cf538689fa600d976f78b2,sao paulo,SP,3,405.0,8.56,100.0
4a3ca9315b744ce9f8e9374361493884,ibitinga,SP,1772,196882.12,14.42,89.02
4a3ccda38b2129705f3fb522db62ca31,marilia,SP,64,16169.09,13.36,90.41
4a5b36211b1f51bf7eaa5c10a57fa483,sao goncalo,RJ,1,139.19,4.04,100.0
4a82168aaef173cbb6e46ae88728f919,irati,PR,4,512.0,6.72,100.0
4a82c4af97ffc0fb2dc26bfdc03b1842,lagoa da prata,MG,3,143.7,12.74,100.0
4aba391bc3b88717ce08eb11e44937b2,arraial d'ajuda (porto seguro),BA,27,7286.88,16.73,85.71
4aba6a02a788d3ec81c03137144d9a80,canoinhas,SC,1,89.9,13.22,100.0
4b0fdb526525f9890eb145bf1534640e,ibitinga,SP,18,2419.0,8.77,100.0
4b1eaadf791bdbbad8c4a35b65236d52,ribeirao preto,SP,5,960.0899999999999,22.55,80.0
4b39558c138930b9e5489c93b6df5fe3,aracaju,SE,4,1096.7,13.02,100.0
4b5f66b7adcf57f1ecc0d3c07dd6b177,vendas@creditparts.com.br,PR,23,6381.78,13.6,97.37
4b90495391ac0bd181a80a459df1e718,bage,RS,1,248.0,11.88,100.0
4b9750c8ad28220fe6702d4ecb7c898f,limeira,SP,217,15815.4,9.41,92.31
4b98b0428fc1932cc2514ef9ce2505e6,taboao da serra,SP,2,327.63,22.57,50.0
4ba52dfeba874da5b9ee7b17c7494f04,mogi das cruzes,SP,11,1463.0,10.62,90.91
4bcec44888b30ba9001234c534716d3f,santo andre,SP,5,146.0,9.16,100.0
4bde6149c15cf7e177b36fa060dd6de8,carazinho,RS,2,159.8,10.62,100.0
4be6b962d83299498bae2190f95d6566,sao carlos,SP,11,508.8,7.36,91.67
4be9ae93c4fc0f41713d71a4194ee1b3,divinopolis,MG,1,109.9,11.09,100.0
4bf2f4ee540798a61f9636d12cd9cc80,assis,SP,29,4995.56,13.48,96.67
4bf658053d453036c70976bccb2c31b2,sao jose do rio preto,SP,2,1742.99,24.68,100.0
4bfc7a4a1cf8d4d2121c27422d9e50b5,sao paulo,SP,26,8124.4,8.03,97.5
4c03b9dd4c11ee2cb35c96c49efc9420,campo limpo paulista,SP,48,6458.6,10.53,97.92
4c18691b6037662be2df78a765d98ab5,sao paulo,SP,63,3195.52,9.12,92.54
4c1c7281388a33dd06daac44f9fadbd1,marilia,SP,5,188.32,8.79,100.0
4c2b230173bb36f9b240f2b8ac11786e,sao paulo,SP,258,14474.57,12.8,90.96
4c498c7345e89aebad651544829beca0,carapicuiba,SP,47,4570.27,10.83,87.23
4c4d546adf3c3868fe19c9ec6e9ffda9,maringa,PR,2,111.69999999999999,6.74,100.0
4c60877808f4318ef1107fbeb8f89afa,atibaia,SP,2,118.0,15.19,100.0
4c61e37f664c3c88aff092aa5ac779d7,niteroi,RJ,7,788.3100000000001,16.8,62.5
4c8545742faaf58fafd5fd14d25d75cf,fernandopolis,SP,4,3020.0,9.97,100.0
4c8b8048e33af2bf94f2eb547746a916,ibitinga,SP,19,1882.45,19.07,86.96
4cc43a222a0f94910728b62b97a8c5f8,ribeirao preto,SP,1,108.5,14.15,100.0
4cc4fd4fdd406a85bbdc1f824b731bd7,toledo,PR,1,539.98,8.3,100.0
4ce8b55b4bfa4659184e7becc1fba3f2,fazenda rio grande,PR,2,199.0,12.42,100.0
4cf490a58259286ada5ba8525ba9e84a,tabatinga,SP,7,1075.3,24.77,100.0
4d0041cdbe51b4617d95c70b19decc74,juiz de fora,MG,8,5235.200000000001,7.16,100.0
4d232b78ab7ef10393dc3807d827bc0d,belo horizonte,MG,5,1475.0,6.17,100.0
4d600e08ecbe08258c79e536c5a42fee,entre rios do oeste,PR,7,3816.17,12.94,100.0
4d6d651bd7684af3fffabd5f08d12e5a,jau,SP,363,42999.0,13.06,95.37
4d9fea3499bdc22aa4da4e339365f215,sao paulo,SP,2,192.54000000000002,12.67,100.0
4da0e408c99d2fdc2126dc9fce518060,cornelio procopio,PR,44,3026.0,9.16,100.0
4dab98ca6cd6d3df586203cefd28a042,porto alegre,RS,1,154.9,28.01,100.0
4dbd95a08b31ede5c82d3f861cb1ce1a,curitiba,PR,4,370.78000000000003,12.34,100.0
4dc2e811a1760953cb7c6a590b498943,itapui,SP,1,175.0,6.67,100.0
4dc646b9b9e8e411ef48ba000ea3ac6f,valinhos,SP,4,289.7,10.66,80.0
4ddeb3e828550cddc8d45c8bc36ab2d1,sao paulo,SP,1,152.0,7.87,100.0
4de6e4ba574aa9dfdc824bc44dc47fdd,colombo,PR,14,451.1,9.37,92.86
4deebb3199eeafb282ae33229144f94b,sao paulo,SP,4,779.7,11.75,60.0
4e06067cc08b3f41d837768d392c3ee3,betim,MG,31,941.72,9.79,95.65
4e0d109ccfba9a1151c103049880c857,sao joao de meriti,RJ,2,279.89,19.23,100.0
4e17c65a516f69d023a2ae78b84f28d6,suzano,SP,61,7639.26,14.78,89.19
4e2627090e6e5b9fabba883a37897683,belo horizonte,MG,1,39.9,3.98,100.0
4e326052e5dbba8adcd512f3450a307e,sao paulo,SP,3,570.0,19.84,100.0
4e42581f08e8cfc7c090f930bac4552a,portoferreira,SP,1,98.0,47.1,0.0
4e480be820e37de1444325ff358c9296,tres coracoes,MG,1,430.3,12.11,100.0
4e5725ba188db8252977a4f0227bd462,ribeirao preto,SP,21,1865.09,20.76,70.83
4e6015589b781adaa5ce7f1892d06bb1,guaruja,SP,3,684.0,5.89,100.0
4e7c18b98d84e05cbae3ff0ff03846c2,jaboticabal,SP,81,9038.9,12.09,95.45
4e85b538b0dad58852641540686d0e14,sao jose dos campos,SP,4,361.97999999999996,17.23,50.0
4e8dacf3d38f281ae26c3e0321d92d88,sao paulo,SP,8,2055.46,13.57,77.78
4e922959ae960d389249c378d1c939f5,jacarei,SP,412,45338.42,14.63,89.24
4e92348462c75b6c842b994ce84a0ed4,cachoeirinha,RS,1,69.9,9.84,100.0
4ea2f12dbe91deeacd2c1e74f069a6e6,sao paulo,SP,4,210.2,8.44,100.0
4eb61f060e7dcc1d5a80d806c35cc541,sao paulo,SP,8,1313.0,6.2,100.0
4ebdc7e6cd6102a022dadc49156d4ea8,sao paulo,SP,29,928.6999999999999,10.18,96.88
4eeb99008a0f59d2c7759c59f9a346eb,embu das artes,SP,2,1282.0,7.66,100.0
4ef4c39cf3c24f326434cf0b2e48046a,sao paulo,SP,7,792.0,13.79,87.5
4f0d637c1197fd65405ebd755ac9f86b,taboao da serra,SP,2,199.8,7.35,100.0
4f1f1c8666cdb6442f775c4e8caed465,belo horizonte,MG,2,944.98,19.96,100.0
4fae87d32467e18eb46e4a76a0a0b9ce,ronda alta,RS,1,100.9,6.81,100.0
4fb41dff7c50136976d1a5cf004a42e2,feira de santana,BA,3,1230.0,66.75,66.67
4fe2f67634d00c021aa01f96b6f2d68e,maringa,PR,2,86.8,10.98,100.0
5011f0d93373a4c5753adf58ca77af8d,santos,SP,11,859.52,14.98,80.95
503c1de08ae81a2d86f17951b204db55,sao paulo,SP,22,4906.99,13.49,90.91
5058e8c1e82653974541e83690655b4a,itaquaquecetuba,SP,62,9812.83,26.44,87.01
5075aaa8404020ae6aa8bf4792099b41,pocos de caldas,MG,10,1572.88,12.41,100.0
50770d25768b0486d89be26afca3108f,santo andre,SP,6,171.76999999999998,13.48,83.33
508808d438fe2ff972ed13bb8f4a82e2,sao paulo,SP,9,234.84,4.52,100.0
50a7e551a7b3f8d37cd6e32d8bfbe5ea,sao caetano do sul,SP,1,140.0,12.59,100.0
50bf89f1349bc0409a268c3a49678009,jaci,SP,1,179.9,9.62,100.0
50c9975695009e5e6473912e83a6d1da,claudio,MG,50,3964.4,15.21,89.71
51209b446b2073894bdc0face6c73ffc,vila velha,ES,2,359.6,9.96,100.0
512d298ac2a96d1931b6bd30aa21f61d,rio de janeiro,RJ,11,7401.94,10.06,100.0
513a54369b6a8a6602fcb0e129c6d78d,sao bernardo do campo,SP,2,47.8,3.57,100.0
5145090ab595c0d0b8557199f5701fbf,curitiba,PR,4,1459.6,15.68,100.0
5151aea44289d6c6b090ee31c2132508,marilia,SP,7,1315.3,17.38,100.0
515d781150feed28a6ac091bb0e3cb8c,campo grande,MS,6,1002.35,9.78,100.0
5160d23075764e18e07c1f4a87fad743,sao bernardo do campo,SP,33,2359.0,9.39,97.37
516e7738bd8f735ac19a010ee5450d8d,rio de janeiro,RJ,74,6463.19,8.78,95.12
51702dc2a3e106c76dbff722b5bf0726,conchal,SP,13,2705.1,14.73,100.0
5194c22ed1f616ec0c0f33c571542879,santa rita do sapucai,MG,4,245.6,12.32,100.0
519a7aa428f18d125a283cf8c014fdd6,rio do oeste,SC,3,79.69999999999999,7.48,100.0
51a04a8a6bdcb23deccc82b0b80742cf,braganca paulista,SP,1,167.99,35.31,0.0
51e0557bc7b86de13e946c60ee91ce39,belo horizonte,MG,1,45.8,10.43,100.0
51e4e89242cbb846c2deff3dc015650e,rio grande,RS,16,822.58,9.21,100.0
51ed72984a04e5dd35c2b27e77179038,sao jose do rio preto,SP,7,1294.3,16.58,85.71
51f108f62cb87d61918159902c8f8583,cascavel,PR,3,303.73,5.97,100.0
52092ddbd3a58c450a4459bf051b2287,dois corregos,SP,6,351.7,12.9,100.0
520b493b57809f446cb0a233bb3e25c7,santos,SP,63,3698.9,7.38,97.26
522620dcb18a6b31cd7bdf73665113a9,cascavel,PR,172,56690.49,15.23,89.89
5236605f4d4b0b3e4df85b850393fca0,sao paulo,SP,5,265.3,10.49,80.0
52454f90d4c30c016768db02f88c1a74,campinas,SP,3,80.5,12.81,100.0
52562a9f449c3dc3d53f5f5b9ed74903,parnamirim,RN,14,3266.6,13.36,100.0
525e75a6fb1454a2325ab1734bcec221,barueri,SP,9,607.17,6.35,100.0
5275ca25d0358ca73864e0ae41be1320,guarulhos,SP,4,409.6,7.04,50.0
527801b552d0077ffd170872eb49683b,garca,SP,90,17942.8,13.01,90.22
52831e5990d0771cb4951d6f12928167,tupa,SP,1,65.0,5.11,100.0
528bcf6680c36dddf07620bd35b33a6f,sao paulo,SP,2,969.98,21.28,50.0
528ce32f560edd11add4169f6a5b65be,sao roque,SP,2,59.8,10.16,100.0
52956b80ae65fda598f06f6b9943e7a9,maringa,PR,3,792.0,25.61,66.67
52a50b42accf164f9f019941e5759d9b,monte alegre do sul,SP,4,139.96,5.38,75.0
52a52b9f656520e99716f5bc40f661c8,sao carlos,SP,7,783.1,10.53,100.0
52ac6f920b7280e4c6d30dd94de6259b,pinhais,PR,6,5657.3,12.02,100.0
52b53f7061969fe471d119b6195da864,itajai,SP,1,90.0,3.33,100.0
52bb00821bcdd358a5a5a27e1f6be5a1,osasco,SP,2,349.8,15.99,100.0
52d76513f0c4d97f3b99570e2c94ee31,novo hamburgo,RS,19,8153.1,11.81,96.43
52f0fe436a347ddad7ed5f9aa4e27eaa,sao paulo,SP,19,1452.49,13.99,85.71
52f6f9f13ba19504c02781132a049e75,curitiba,PR,1,199.0,16.29,100.0
52f976b17ea7f2f087f56dcc419328f6,california,PR,6,7630.0,10.38,100.0
52f9db5cfb423382a2fa5c9e39303202,echapora,SP,21,1218.78,10.04,100.0
5305693ffae2d3463377b1f6fe67b15a,penapolis,SP,1,93.56,13.37,100.0
53088c75f948b48a7ece173ac17f0c12,triunfo,RS,3,261.70000000000005,10.96,100.0
530ec6109d11eaaf87999465c6afee01,cascavel,PR,94,12682.11,10.71,99.01
53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,348,217940.44,13.37,96.0
53336f97ddbe53e2a617d07b17447b95,sao paulo,SP,1,599.5,19.43,100.0
533d46c1b06970e99f09523a61df4972,itapetininga,SP,2,159.98,16.6,100.0
5343d0649eca2a983820bfe93fc4d17e,santo andre,SP,70,9819.02,11.36,90.91
534a01cc6df1e034e05c32028a291fa2,jundiai,SP,5,235.59,10.69,100.0
535bf14f36346c7f59d87cece104d70c,rio de janeiro,RJ,1,50.0,4.22,0.0
537eb890efff034a88679788b647c564,rio de janeiro,RJ,158,4617.9,9.12,94.15
538caafddff204241cecbf3a02e6b3cf,sao paulo,SP,8,128.4,17.31,50.0
539ed9e19811677513447759be5eccfc,belo horizonte,MG,2,32.83,5.07,100.0
53b0300ca793f9834cd69c0678d35ee8,indaiatuba,SP,5,1662.15,5.86,100.0
53d00c40e32aeb924a84ce72b1af869d,ibitinga,SP,17,2165.85,16.05,76.47
53e4c6e0f4312d4d2107a8c9cddf45cd,pedreira,SP,463,29587.77,12.03,94.73
54065e9aef7e9e9c2dc23b7594db021a,rio de janeiro,RJ,12,7079.0,12.42,100.0
5415337f1863452476d42d9f14a16a61,belo horizonte,MG,1,44.9,16.04,100.0
54219883e72aad869adfb2a54b7bfa0f,sorocaba,SP,5,6750.0,17.01,100.0
